id,author,chapter,class_name,creation_time_stamp,edit_time_stamp,folder,question_text,subject
13925,ncertexemplar12biology,Human Reproduction,12,08-09-2021 7.03,08-09-2021 7.03,NCERT Exemplar Biology,<p>Spot the odd one out from the following structures with reference to the male reproductive system:</p>,
13926,ncertexemplar12biology,Human Reproduction,12,08-09-2021 7.03,08-09-2021 7.03,NCERT Exemplar Biology,<p>Which one of the following is not a male accessory gland?</p>,
13927,ncertexemplar12biology,Human Reproduction,12,08-09-2021 7.03,08-09-2021 7.03,NCERT Exemplar Biology,<p>Q</p>,
13928,ncertexemplar12biology,Human Reproduction,12,08-09-2021 7.03,08-09-2021 7.03,NCERT Exemplar Biology,<p>Identfy the odd one from the following:</p>,
13929,ncertexemplar12biology,Human Reproduction,12,08-09-2021 7.03,08-09-2021 7.03,NCERT Exemplar Biology,<p>Morula is a developmental stage:</p>,
13935,ncertexemplar12biology,Reproductive Health,12,08-09-2021 7.26,08-09-2021 7.26,NCERT Exemplar Biology,<p>The method of directly injecting a sperm into ovum in Assisted Reproductive Technology is called:</p>,
13936,ncertexemplar12biology,Reproductive Health,12,08-09-2021 7.26,08-09-2021 7.26,NCERT Exemplar Biology,"<p>Sterilisation techniques are generally fool proof methods of contraception with least side effects. Yet, this is the last option for the couples because:</p><p>i. It is almost irreversible</p><p>ii. Of the misconception that it will reduce sexual urge<br>it1.&nbsp;</p><p>iii. It is a surgical procedure<br>iv. Of lack of sufficient facilities in many parts of the country Choose the correct option:</p>",
13937,ncertexemplar12biology,Reproductive Health,12,08-09-2021 7.26,08-09-2021 7.26,NCERT Exemplar Biology,<p>Increased IMR and decreased MMR in a population will:</p>,
13938,ncertexemplar12biology,Reproductive Health,12,08-09-2021 7.26,08-09-2021 7.26,NCERT Exemplar Biology,<p>Choose the correct statement regarding the ZIFT procedure:</p>,
13939,ncertexemplar12biology,Reproductive Health,12,08-09-2021 7.26,08-09-2021 7.26,NCERT Exemplar Biology,<p>Intensely lactating mothers do not generally concetve due to the:</p>,
13940,ncertexemplar12biology,Reproductive Health,12,08-09-2021 7.26,08-09-2021 7.26,NCERT Exemplar Biology,<p>Emergency contraceptives are effective if used within:</p>,
13941,ncertexemplar12biology,Reproductive Health,12,08-09-2021 7.26,08-09-2021 7.26,NCERT Exemplar Biology,"<p>From the sexually transmitted diseases mentioned below, Identfy the one which does not specffically affect the sex organs:</p>",
13942,ncertexemplar12biology,Reproductive Health,12,08-09-2021 7.26,08-09-2021 7.26,NCERT Exemplar Biology,<p>Following statements are given regarding MTP. Choose the correct options given below:</p><p>i. MTPs are generally advised during first trimester</p><p>ii. MTPs are used as a contraceptive method</p><p>iii. MTPs are always surgical<br>iv. MTPs require the assistance of qualified medical personnel</p>,
13943,ncertexemplar12biology,Reproductive Health,12,08-09-2021 7.26,08-09-2021 7.26,NCERT Exemplar Biology,<p>A national level approach to bulld up a reproductively healthy soctety was taken up in our country in:</p>,
13944,ncertexemplar12biology,Reproductive Health,12,08-09-2021 7.26,08-09-2021 7.26,NCERT Exemplar Biology,<p>Diaphragms are contraceptive devices used by the females. Choose the correct option from the statements given below:</p><ol><li>They are introduced into the uterus</li><li>They are placed to cover the cervical region</li><li>They act as physical barriers for sperm entry<br>iv. They act as spermicidal agents</li></ol>,
13945,ncertexemplar12biology,Reproductive Health,12,08-09-2021 7.26,08-09-2021 7.26,NCERT Exemplar Biology,<p>The correct surgical procedure as a contraceptive method is:</p>,
13946,ncertexemplar12biology,Reproductive Health,12,08-09-2021 7.26,08-09-2021 7.26,NCERT Exemplar Biology,<p>Choose the right one among the statements glven below:</p>,
13947,ncertexemplar12biology,Reproductive Health,12,08-09-2021 7.26,08-09-2021 7.26,NCERT Exemplar Biology,<p>Condoms are one of the most popular contraceptives becuase of the following reasons:</p>,
13948,ncertexemplar12biology,Principle of Inheritance and Variation,12,08-09-2021 7.34,08-09-2021 7.34,NCERT Exemplar Biology,<p>Distance between the genes and percentage of recombination shows:</p>,
13949,ncertexemplar12biology,Principle of Inheritance and Variation,12,08-09-2021 7.34,08-09-2021 7.34,NCERT Exemplar Biology,<p>In sickle cell anaemia glutamic acid is replaced by valine. Which one of the following triplets codes for valine?</p>,
13950,ncertexemplar12biology,Principle of Inheritance and Variation,12,08-09-2021 7.34,08-09-2021 7.34,NCERT Exemplar Biology,<p>Mendel's Law of independent assortment holds good for genes situated on the:</p>,
13951,ncertexemplar12biology,Principle of Inheritance and Variation,12,08-09-2021 7.34,08-09-2021 7.34,NCERT Exemplar Biology,<p>A cross between two tall plants resulted in offspring having few dwarf plants. What would be the genotypes of both the parents?</p>,
13952,ncertexemplar12biology,Principle of Inheritance and Variation,12,08-09-2021 7.34,08-09-2021 7.34,NCERT Exemplar Biology,<p>It is sald that Mendel proposed that the factor controlling any character is discrete and independent. His proposttion was based on the</p>,
13953,ncertexemplar12biology,Principle of Inheritance and Variation,12,08-09-2021 7.34,08-09-2021 7.34,NCERT Exemplar Biology,<p>In a certain taxon of insects some have 17 chromosomes and the others have 18 chromosomes. The 17 and 18 chromosome-bearing organtsms are:</p>,
13954,ncertexemplar12biology,Principle of Inheritance and Variation,12,08-09-2021 7.34,08-09-2021 7.34,NCERT Exemplar Biology,"<p>Two genes 'A' and 'B' are linked. In a dihybrid cross involving these two genes, the&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mrow><mi mathvariant=""normal"">F</mi>&nbsp;</mrow><mrow><mn>1</mn>&nbsp;</mrow></msub></math>heterozygote is crossed with homozygous recessive parental type (aa bb). What would be the ratio of offspring in the next generation?</p>",
13955,ncertexemplar12biology,Principle of Inheritance and Variation,12,08-09-2021 7.34,08-09-2021 7.34,NCERT Exemplar Biology,"<p>If a genetic disease is transferred from a phenotypically normal but carrter female to only some of the male progeny, the disease is:</p>",
13956,ncertexemplar12biology,Principle of Inheritance and Variation,12,08-09-2021 7.34,08-09-2021 7.34,NCERT Exemplar Biology,"<p>Occasionally, a single gene may express more than one effect. The phenomenon is called:</p>",
13957,ncertexemplar12biology,Principle of Inheritance and Variation,12,08-09-2021 7.34,08-09-2021 7.34,NCERT Exemplar Biology,"<p>Conditions of a karyotype&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>2</mn>&nbsp;<mrow><mi mathvariant=""normal"">n</mi>&nbsp;</mrow><mo>+</mo>&nbsp;<mn>1</mn>&nbsp;<mo>,</mo>&nbsp;<mn>2</mn>&nbsp;<mrow><mi mathvariant=""normal"">n</mi>&nbsp;</mrow><mo>−</mo>&nbsp;<mn>1</mn>&nbsp;</math>and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>2</mn>&nbsp;<mrow><mi mathvariant=""normal"">n</mi>&nbsp;</mrow><mo>+</mo>&nbsp;<mn>2</mn>&nbsp;<mo>,</mo>&nbsp;<mn>2</mn>&nbsp;<mrow><mi mathvariant=""normal"">n</mi>&nbsp;</mrow><mo>−</mo>&nbsp;<mn>2</mn>&nbsp;</math>are called:</p>",
13958,ncertexemplar12biology,Principle of Inheritance and Variation,12,08-09-2021 7.34,08-09-2021 7.34,NCERT Exemplar Biology,<p>All genes located on the same chromosome:</p>,
13959,ncertexemplar12biology,Principle of Inheritance and Variation,12,08-09-2021 7.34,08-09-2021 7.34,NCERT Exemplar Biology,<p>Which of the following will not result in varlations among stblings?</p>,
13960,ncertexemplar12biology,Principle of Inheritance and Variation,12,08-09-2021 7.34,08-09-2021 7.34,NCERT Exemplar Biology,"<p>In the&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mrow><mi mathvariant=""normal"">F</mi>&nbsp;</mrow><mrow><mn>2</mn>&nbsp;</mrow></msub></math>generation of a Mendelian dihybrid cross the number of phenotypes and genotypes are:</p>",
13961,ncertexemplar12biology,Principle of Inheritance and Variation,12,08-09-2021 7.34,08-09-2021 7.34,NCERT Exemplar Biology,"<p>Person having genotype&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mrow><mi mathvariant=""normal"">I</mi>&nbsp;</mrow><mrow><mi mathvariant=""normal"">Λ</mi>&nbsp;</mrow></msup><msup><mrow><mi mathvariant=""normal"">I</mi>&nbsp;</mrow><mrow><mrow><mi mathvariant=""normal"">B</mi>&nbsp;</mrow></mrow></msup></math>would show the blood group as&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mi mathvariant=""normal"">A</mi>&nbsp;<mi mathvariant=""normal"">B</mi>&nbsp;</mrow></math>. This is because of:</p>",
13962,ncertexemplar12biology,Principle of Inheritance and Variation,12,08-09-2021 7.34,08-09-2021 7.34,NCERT Exemplar Biology,"<p>Mother and father of a person with 'O' blood group have 'A' and 'B' blood group, respectively. What would be the genotype of both mother and father?</p>",
13963,ncertexemplar12biology,Principle of Inheritance and Variation,12,08-09-2021 7.34,08-09-2021 7.34,NCERT Exemplar Biology,"<p>In a dihybrid cross, if you get 9:3:3: 1 ratio it denotes that:</p>",
13964,ncertexemplar12biology,Principle of Inheritance and Variation,12,08-09-2021 7.34,08-09-2021 7.34,NCERT Exemplar Biology,"<p><math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>Z</mi>&nbsp;<mi>Z</mi>&nbsp;<mrow><mo>/</mo>&nbsp;</mrow><mi>Z</mi>&nbsp;<mi>W</mi>&nbsp;</math>type of sex determination is seen in:</p>",
13965,ncertexemplar12biology,Principle of Inheritance and Variation,12,08-09-2021 7.34,08-09-2021 7.34,NCERT Exemplar Biology,<p>The inher1tance pattern of a gene over generations among humans is studied by the pedigree analysis. Character studied in the pedigree analysis is equivalent to:</p>,
13966,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,<p>Which of the following statements is the most approprlate for sickle cell anaemia?</p>,
13967,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,<p>The fact that a purine base always patrs through hydrogen bonds with a pyrimidine base in the DNA double helix leads to:</p>,
13968,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,"<p>Whtle analysing the DNA of an organism a total number of 5386 nucleotides were found out of which the proportion of different bases were: Adenine&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mo>=</mo>&nbsp;<mn>29</mn>&nbsp;<mi mathvariant=""normal"">%</mi>&nbsp;</math>, Guantne&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mo>=</mo>&nbsp;<mn>17</mn>&nbsp;<mi mathvariant=""normal"">%</mi>&nbsp;</math>, Cytosine&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mo>=</mo>&nbsp;<mn>32</mn>&nbsp;<mi mathvariant=""normal"">%</mi>&nbsp;</math>, Thymine&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mo>=</mo>&nbsp;<mn>17</mn>&nbsp;<mi mathvariant=""normal"">%</mi>&nbsp;</math>. Considering the Chargaff's rule it can be concluded that:</p>",
13969,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,<p>The first genetic matertal could be:</p>,
13970,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,<p>The net electric charge on DNA and histones is:</p>,
13971,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,<p>Which of the following are the functions of RNA?</p>,
13972,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,<p>Who amongst the following scientists had no contribution in the development of the double helix model for the structure of DNA?</p>,
13973,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,<p>A nucleoside differs from a nucleotide. It lacks the:</p>,
13974,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,<p>Both deoxyrlbose and ribose belong to a class of sugars called:</p>,
13975,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,<p>Control of gene expression in prokaryotes take place at the level of:</p>,
13976,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,"<p>DNA is a polymer of nucleotides which are linked to each other by 3 '-5' phosphodiester bond. To prevent polymerisation of nucleotides, which of the following modiflcations would you choose?</p>",
13977,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,<p>The promoter ste and the terminator site for transcription are located at:</p>,
13978,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,<p>Which of the following is true with respect to AUG?</p>,
13979,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,"<p>If Meselson and Stahl's experiment is continued for four generations&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mi mathvariant=""normal"">i</mi>&nbsp;<mi mathvariant=""normal"">n</mi>&nbsp;</mrow></math>bacteria, the ratio of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mrow><mi mathvariant=""normal"">N</mi>&nbsp;</mrow><mrow><mn>15</mn>&nbsp;</mrow></msup><mrow><mo>/</mo>&nbsp;</mrow><msup><mrow><mi mathvariant=""normal"">N</mi>&nbsp;</mrow><mrow><mn>15</mn>&nbsp;</mrow></msup><mo>:</mo>&nbsp;<msup><mrow><mi mathvariant=""normal"">N</mi>&nbsp;</mrow><mrow><mn>15</mn>&nbsp;</mrow></msup><mrow><mo>/</mo>&nbsp;</mrow><msup><mrow><mi mathvariant=""normal"">N</mi>&nbsp;</mrow><mrow><mn>14</mn>&nbsp;</mrow></msup><mo>:</mo>&nbsp;<msup><mrow><mi mathvariant=""normal"">N</mi>&nbsp;</mrow><mrow><mn>14</mn>&nbsp;</mrow></msup><mrow><mo>/</mo>&nbsp;</mrow><msup><mrow><mi mathvariant=""normal"">N</mi>&nbsp;</mrow><mrow><mn>14</mn>&nbsp;</mrow></msup></math>containing DNA in the fourth generation would be:</p>",
13980,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,"<p>In some viruses, DNA is synthestsed by ustng RNA as template. Such a DNA is called:</p>",
13981,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,"<p>If the sequence of ntrogen bases of the coding strand of DNA in a transcription unit is:<br>5' - A T G A A T G - 3',<br>the sequence of bases in its RNA transcript would be;</p>",
13982,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,<p>In a DNA strand the nucleotides are linked together by:</p>,
13983,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,<p>Which of the following statements is correct about the role of regulatory proteins in transcription in prokaryotes?</p>,
13984,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,<p>Which was the last human chromosome to be completely sequenced:</p>,
13985,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,"<p>In E.coli, the lac operon gets switched on when:</p>",
13986,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,"<p>Discontinuous synthesis of DNA occurs in one strand, because:</p>",
13987,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,<p>Which of the following steps in transcription is catalysed by RNA polymerase?</p>,
13988,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,<p>The RNA polymerase holoenzyme transcribes:</p>,
13989,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,<p>The human chromosome with the highest and least number of genes in them are respectively:</p>,
13990,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,<p>With regard to mature mRNA in eukaryotes:</p>,
13991,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,<p>The amino acid attaches to the tRNA at its:</p>,
13992,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,"<p>If the base sequence of a codon in mRNA is 5 '-AUG-3', the sequence of tRNA pairing with it must be:</p>",
13993,ncertexemplar12biology,Molecular Basis of Inheritance,12,08-09-2021 7.52,08-09-2021 7.52,NCERT Exemplar Biology,"<p>To inittate translation, the mRNA first binds to:</p>",
13994,ncertexemplar12biology,Evolution,12,08-09-2021 8.03,08-09-2021 8.03,NCERT Exemplar Biology,"<p><math xmlns=""http://www.w3.org/1998/Math/MathML""><mo stretchy=""false"">(</mo>&nbsp;<mi>p</mi>&nbsp;<mo>+</mo>&nbsp;<mi>q</mi>&nbsp;<msup><mo stretchy=""false"">)</mo>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msup><mo>=</mo>&nbsp;<msup><mi>p</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msup><mo>+</mo>&nbsp;<mn>2</mn>&nbsp;<mi>p</mi>&nbsp;<mi>q</mi>&nbsp;<mo>+</mo>&nbsp;<msup><mi>q</mi>&nbsp;<mrow><mn>2</mn>&nbsp;</mrow></msup><mo>=</mo>&nbsp;<mn>1</mn>&nbsp;</math>represents an equation used in:</p>",
13995,ncertexemplar12biology,Evolution,12,08-09-2021 8.03,08-09-2021 8.03,NCERT Exemplar Biology,<p>The theory of spontaneous generation stated that:</p>,
13996,ncertexemplar12biology,Evolution,12,08-09-2021 8.03,08-09-2021 8.03,NCERT Exemplar Biology,<p>Which of the following is used as an atmospheric pollution indicator?</p>,
13997,ncertexemplar12biology,Evolution,12,08-09-2021 8.03,08-09-2021 8.03,NCERT Exemplar Biology,<p>Evolution of life shows that life forms had a trend of moving from:</p>,
13998,ncertexemplar12biology,Evolution,12,08-09-2021 8.03,08-09-2021 8.03,NCERT Exemplar Biology,"<p>The bones of forelimbs of whale, bat, cheetah and man are stmilar in structure, because:</p>",
13999,ncertexemplar12biology,Evolution,12,08-09-2021 8.03,08-09-2021 8.03,NCERT Exemplar Biology,<p>Palaentological evidences for evolution refer to the:</p>,
14000,ncertexemplar12biology,Evolution,12,08-09-2021 8.03,08-09-2021 8.03,NCERT Exemplar Biology,<p>Appearance of antibiotic-resistant bacterla is an example of:</p>,
14001,ncertexemplar12biology,Evolution,12,08-09-2021 8.03,08-09-2021 8.03,NCERT Exemplar Biology,<p>Vivipar1ty is considered to be more evolved because:</p>,
14002,ncertexemplar12biology,Evolution,12,08-09-2021 8.03,08-09-2021 8.03,NCERT Exemplar Biology,<p>Which of the following is an example for link specles?</p>,
14003,ncertexemplar12biology,Evolution,12,08-09-2021 8.03,08-09-2021 8.03,NCERT Exemplar Biology,<p>Analogous organs arise due to:</p>,
14004,ncertexemplar12biology,Evolution,12,08-09-2021 8.03,08-09-2021 8.03,NCERT Exemplar Biology,"<p>In&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>1953</mn>&nbsp;<mrow><mtext>&nbsp;</mtext><mi mathvariant=""normal"">S</mi>&nbsp;</mrow></math>. L. Miller created primitive earth conditions in the laboratory and gave expertmental evidence for origin of flrst form of life from preexisting non-living organic molecules. The primitive earth conditions created include:</p>",
14005,ncertexemplar12biology,Evolution,12,08-09-2021 8.03,08-09-2021 8.03,NCERT Exemplar Biology,<p>The most accepted line of descent in human evolution is:</p>,
14006,ncertexemplar12biology,Evolution,12,08-09-2021 8.03,08-09-2021 8.03,NCERT Exemplar Biology,<p>Fossils are generally found in:</p>,
14007,ncertexemplar12biology,Evolution,12,08-09-2021 8.03,08-09-2021 8.03,NCERT Exemplar Biology,"<p>For the MN-blood group system, the frequencles of&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mi mathvariant=""normal"">M</mi>&nbsp;</mrow></math>and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mi mathvariant=""normal"">N</mi>&nbsp;</mrow></math>alleles are&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>0.7</mn>&nbsp;</math>and&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>0.3</mn>&nbsp;</math>, respectively. The expected frequency of MN-blood group bearing organtsms is likely to be</p>",
14008,ncertexemplar12biology,Evolution,12,08-09-2021 8.03,08-09-2021 8.03,NCERT Exemplar Biology,<p>Antmal husbandry and plant breeding programmes are the examples of:</p>,
14009,ncertexemplar12biology,Evolution,12,08-09-2021 8.03,08-09-2021 8.03,NCERT Exemplar Biology,<p>Variations durtng mutations of metotic recombinations are:</p>,
14010,ncertexemplar12biology,Evolution,12,08-09-2021 8.03,08-09-2021 8.03,NCERT Exemplar Biology,"<p>Which type of selection explatns industrial melantsm observed in moth,<br>Biston bitularia:</p>",
14011,ncertexemplar12biology,Evolution,12,08-09-2021 8.03,08-09-2021 8.03,NCERT Exemplar Biology,<p>Q</p>,
14013,ncertexemplar12biology,Human Health and Diseases,12,08-09-2021 8.21,08-09-2021 8.21,NCERT Exemplar Biology,"<p>When an apparently healthy person is diagnosed as unhealthy by a psychiatrist, the reason could be that:</p>",
14014,ncertexemplar12biology,Human Health and Diseases,12,08-09-2021 8.21,08-09-2021 8.21,NCERT Exemplar Biology,"<p>Diseases are broadly grouped into infectious and non-infectious diseases.<br>In the list given below, identify the infectious diseases.</p><ol><li>Cancer</li><li>Influenza</li><li>Allergy<br>Iv. Small pox</li></ol>",
14015,ncertexemplar12biology,Human Health and Diseases,12,08-09-2021 8.21,08-09-2021 8.21,NCERT Exemplar Biology,<p>Which of the following are the reason(s) for Rheumatoid arthritis? Choose the correct option.</p><p>i. The ability to differentiate pathogens or foreign molecules from self cells increases.</p><p>ii. Body attacks self cells</p><p>iii. More antibodies are produced in the body<br>iv. The ability to differentiate pathogens or foreign molecules from self cells is lost</p>,
14016,ncertexemplar12biology,Human Health and Diseases,12,08-09-2021 8.21,08-09-2021 8.21,NCERT Exemplar Biology,"<p>AIDS is caused by HIV. Among the following, which one is not a mode of transmission of HIV?</p>",
14017,ncertexemplar12biology,Human Health and Diseases,12,08-09-2021 8.21,08-09-2021 8.21,NCERT Exemplar Biology,<p>The disease chikunguniya is transmitted by:</p>,
14018,ncertexemplar12biology,Human Health and Diseases,12,08-09-2021 8.21,08-09-2021 8.21,NCERT Exemplar Biology,<p>The clinical test that is used for diagnosis of typhoid is:</p>,
14019,ncertexemplar12biology,Human Health and Diseases,12,08-09-2021 8.21,08-09-2021 8.21,NCERT Exemplar Biology,<p>Many diseases can be diagnosed by observing the symptoms in the patlent. Which group of symptoms are indicative of pneumonia?</p>,
14020,ncertexemplar12biology,Human Health and Diseases,12,08-09-2021 8.21,08-09-2021 8.21,NCERT Exemplar Biology,<p>Anttvenom against snake poison contalns:</p>,
14021,ncertexemplar12biology,Human Health and Diseases,12,08-09-2021 8.21,08-09-2021 8.21,NCERT Exemplar Biology,<p>The term 'Health' is deflned in many ways. The most accurate defintion of the health would be:</p>,
14022,ncertexemplar12biology,Human Health and Diseases,12,08-09-2021 8.21,08-09-2021 8.21,NCERT Exemplar Biology,<p>A person with sickle cell anemia is</p>,
14023,ncertexemplar12biology,Human Health and Diseases,12,08-09-2021 8.21,08-09-2021 8.21,NCERT Exemplar Biology,<p>Cancer caustng genes are called:</p>,
14024,ncertexemplar12biology,Human Health and Diseases,12,08-09-2021 8.21,08-09-2021 8.21,NCERT Exemplar Biology,<p>Which of the following is not a lymphoid tissue?</p>,
14025,ncertexemplar12biology,Human Health and Diseases,12,08-09-2021 8.21,08-09-2021 8.21,NCERT Exemplar Biology,<p>Haemozoin is a:</p>,
14026,ncertexemplar12biology,Human Health and Diseases,12,08-09-2021 8.21,08-09-2021 8.21,NCERT Exemplar Biology,<p>Tobacco consumption is known to stimulate secretion of adrenaline and nor-adrenaline. The component causing this could be:</p>,
14027,ncertexemplar12biology,Human Health and Diseases,12,08-09-2021 8.21,08-09-2021 8.21,NCERT Exemplar Biology,<p>The substance produced by a cell in viral infection that can protect other cells from further infection is:</p>,
14028,ncertexemplar12biology,Human Health and Diseases,12,08-09-2021 8.21,08-09-2021 8.21,NCERT Exemplar Biology,<p>Which of the following is not the causal organtsm for ringworm?</p>,
14029,ncertexemplar12biology,Human Health and Diseases,12,08-09-2021 8.21,08-09-2021 8.21,NCERT Exemplar Biology,<p>Which of the following glands is large sized at birth but reduces in size with agetng?</p>,
14030,ncertexemplar12biology,Human Health and Diseases,12,08-09-2021 8.21,08-09-2021 8.21,NCERT Exemplar Biology,<p>'Smack' is a drug obtained from the:</p>,
14031,ncertexemplar12biology,Human Health and Diseases,12,08-09-2021 8.21,08-09-2021 8.21,NCERT Exemplar Biology,"<p>In malignant tumors, the cells prolferate, grow rapidly and move to other parts of the body to form new tumors. This stage of disease is called:</p>",
14032,ncertexemplar12biology,Human Health and Diseases,12,08-09-2021 8.21,08-09-2021 8.21,NCERT Exemplar Biology,<p>Antibodies present in colostrum which protect the new born from certatn diseases is of</p>,
14033,ncertexemplar12biology,Human Health and Diseases,12,08-09-2021 8.21,08-09-2021 8.21,NCERT Exemplar Biology,"<p>The sporozoltes that cause infection when a female Anopheles mosquito bites a person, are formed in:</p>",
14034,ncertexemplar12biology,Human Health and Diseases,12,08-09-2021 8.21,08-09-2021 8.21,NCERT Exemplar Biology,<p>The organisms which cause diseases in plants and animals are called:</p>,
14035,ncertexemplar12biology,Human Health and Diseases,12,08-09-2021 8.21,08-09-2021 8.21,NCERT Exemplar Biology,<p>Transplantation of tissues/organs to save certain patients often falls due to rejection of such tissues/organs by the patient. Which type of Immune response is responsible for such rejections?</p>,
14036,ncertexemplar12biology,Strategies for Enhancement in Food Production,12,08-09-2021 8.54,08-09-2021 8.54,NCERT Exemplar Biology,<p>Sonalika and Kalyan Sona are varletles of:</p>,
14037,ncertexemplar12biology,Strategies for Enhancement in Food Production,12,08-09-2021 8.54,08-09-2021 8.54,NCERT Exemplar Biology,"<p>The chances of contacting bird flu from a properly cooked (above&nbsp;<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mn>100</mn>&nbsp;<mrow><mo>∘</mo>&nbsp;</mrow></msup><mrow><mi mathvariant=""normal"">C</mi>&nbsp;</mrow></math>) chicken and egg are:</p>",
14038,ncertexemplar12biology,Strategies for Enhancement in Food Production,12,08-09-2021 8.54,08-09-2021 8.54,NCERT Exemplar Biology,<p>A group of antmals which are related by descent and share many stmilaritles are referred to as:</p>,
14039,ncertexemplar12biology,Strategies for Enhancement in Food Production,12,08-09-2021 8.54,08-09-2021 8.54,NCERT Exemplar Biology,<p>Fungicides and antibiotics are chemicals that:</p>,
14040,ncertexemplar12biology,Strategies for Enhancement in Food Production,12,08-09-2021 8.54,08-09-2021 8.54,NCERT Exemplar Biology,<p>Which one of the following is not a fungal disease?</p>,
